INS00,INS01,INS02,INS03,INS04,INS05,INS06,INS07,INS08,INS09,INS10,INS11,INS12,INS13,INS14,INS15,INS16,INS17,INS18,INS19,INS20,INS21,INS22,INS23,INS24,INS25,INS26,INS27,INS28,INS29,INS30,INS31,INS32,INS33,INS34,INS35,INS36,INS37,INS38,INS39,INS40,INS41,INS42,INS43,INS44,INS45,INS46,INS47,INS48,INS49
1430623,359426,778335,635231,226321,193670,1174399,203360,1498007,1035287,1812348,1112976,1755840,231635,434103,914283,126883,2139035,689711,518882,488874,909679,371160,763058,878969,3068277,1438714,289571,361959,136799,475630,2454684,3116847,592812,675198,975497,930976,1381565,293754,1795522,454346,468119,1423227,523085,1141815,303086,1121341,513906,1666635,241582
1564699,686642,2491719,838072,583606,114453,3701801,279029,1570258,241230,2138186,464555,1121759,1800118,335023,2564121,179485,2095119,313839,360109,207663,251017,589269,918433,2224555,2508706,3112959,435717,273419,169595,824389,1286922,2290464,529481,327345,1177710,343032,643774,884965,641036,390172,2362352,886036,621840,4989194,1288738,429252,363383,458513,789991
1972977,469260,1612573,377535,963835,201313,2456608,203435,2267857,1246000,699925,413632,2525031,769378,400392,637529,186537,2350008,711012,439384,740852,630384,1236120,1887843,443078,1637284,6111686,500671,266027,256492,585548,1603517,7578252,354372,589197,1051102,289063,666445,504633,6294937,593590,1629487,861234,422582,2862333,1273961,507875,1129746,932370,405092
540918,743311,3753532,695657,893020,97588,1942257,183588,2919393,364224,1913545,196758,3345216,685082,939296,898378,152119,1713644,632858,478736,228429,526311,2816844,1189066,1000448,2443570,1663247,467326,198723,281277,284924,1834646,3438121,838559,426511,1149331,489866,687378,495892,1788714,1290195,3708794,2344399,865856,1426672,350334,2536518,1888680,1053363,1378282
1160330,609661,4348847,1002075,271214,175381,4005968,220882,1846827,1096299,1240791,275548,828939,607733,800085,1293863,536264,1324027,912048,875980,281427,680164,929048,2120346,1918275,4519451,8298898,947970,269014,217282,383525,919714,2679668,431828,686476,351813,627946,1482733,501578,3622584,493587,2123496,1233278,1330025,1467668,824798,966345,655634,1011295,521121
1271674,313548,3462884,404379,133596,102447,1880854,118283,1934777,379966,1638487,535666,2089041,904469,1551538,564179,277731,1693555,540321,1132791,252882,998340,1022536,5240931,638385,1041388,653952,488630,432128,296599,735933,900579,2079277,824469,633511,287982,954280,554506,604029,2006373,259396,2599815,895214,509926,630001,1692247,298666,914854,506221,1533440
2836568,2270190,5573017,1880641,779897,1289383,2115924,301553,2942421,3802249,3340823,1689198,9787988,1097183,3366885,1268974,288300,1373860,1912230,680332,1202232,2581181,2728134,3871055,1084742,4143373,5138398,812687,1725744,2081301,1394969,1477755,10008876,568442,779339,424110,2139166,1053048,2243214,15971786,773347,6015360,3340248,1022081,7150106,1845817,3264719,2025336,1779303,1329185
1209721,1161506,3703114,1257465,315691,207087,910823,162669,1481420,1335604,2326843,804547,711041,930705,2065261,504575,260825,1963369,893330,405601,926541,667961,542963,2946072,2262019,3475928,2771196,313783,985086,259513,611734,595502,3235432,1188904,306439,1184163,893698,1334587,1333476,9384172,255187,5899668,1130691,385526,4973672,1822938,1207331,1603976,1452906,1389358
2626627,335769,2251405,1242998,1017818,388104,929445,100268,2037163,309925,798524,291854,4440549,430530,961066,611725,404545,1369207,696956,984908,381413,537366,1243634,4063909,983571,2094690,3454484,595107,491388,143999,568845,1593991,2968875,274641,1059706,839116,1456195,1932885,325824,5240386,1455841,4975397,3191755,1580980,1768907,2031687,1281779,692726,2604797,779446
1515991,242867,5341982,2181996,636714,202197,1716012,113719,2146005,546258,1543333,170563,2173662,478923,1721473,1879353,362870,1648837,1857154,1126081,449010,1020287,735413,950300,1129122,998007,2456381,246871,774223,149295,245114,1405013,5618681,540802,728172,419229,2444912,577998,1672403,3115491,233348,1748145,1721687,234108,6442914,1421563,1828191,158868,910211,799461
1186294,210922,10585701,2019958,321226,502439,3340915,166222,629386,769791,2060331,579075,3356182,1855560,1102614,435759,220431,549803,974725,1060874,208965,428975,870516,1224020,796001,3017137,4310867,556202,836681,547113,759008,2540072,3025533,901772,448265,650661,470782,751856,1139158,6791245,1082978,2560864,1869039,857358,1902740,571623,781022,536405,2780074,1778201
1176285,549722,2664006,1674192,432739,206656,2400270,217051,1147446,1295228,1200489,521964,4135024,683900,522246,1035555,390627,1969354,1181189,1707325,820550,374588,1315489,1637726,1854573,1327686,6458474,813335,634612,861539,1202906,406366,4609270,423337,634506,832921,1905178,969583,905743,4357425,333570,3633118,2424974,289206,831263,1033933,3150421,948341,1622748,460952
2310711,610065,1175653,588304,232870,172913,3773782,143525,524377,340249,2167519,1750592,1618871,1902461,1048181,788806,237594,1211228,304509,2683407,482579,153891,1431203,1854090,782464,2233087,1920541,550303,377607,306849,758444,758905,4432379,508362,375293,652757,441268,857768,1237766,5251178,483741,3398777,682976,597932,699530,1603114,803511,1174721,378460,485904
2373882,459601,1290406,2063183,339285,338211,3899982,64619,1593775,434744,1421183,345257,2182308,1293063,698998,239246,352286,979480,249140,285992,629577,1729188,830704,3992321,879732,1666189,1050026,386670,543454,483824,967871,728393,3421532,440663,444312,419517,1006939,835379,848247,3992664,530114,3249117,1144525,751985,1774987,703834,603421,989616,1696716,621016
1478912,654396,4782555,769693,383833,414242,5060874,312386,1430340,993305,2725028,509666,1337775,338525,534968,881666,375948,2121925,594200,1349564,316017,580378,1183730,602273,1929350,2630032,1295874,331520,653160,520991,1762297,1324654,2066713,640421,502046,679680,328921,616398,795014,2008671,663784,3291307,1672383,1044870,3650982,873170,678124,947901,473747,259234
747492,204013,6189789,398090,1075771,289508,1366612,463231,1437238,783888,2804727,789531,2241108,1111808,266472,1280201,104557,576953,830806,1436356,301155,583472,1023638,2135325,803783,1155423,394578,357460,359959,615642,864508,1093817,4502945,724965,156616,310850,624596,1395393,1573640,2222334,625056,2450909,2244420,987137,959786,807330,494414,771606,960488,1904328
2702791,821654,3794952,777804,565423,182931,3041878,178683,2072267,289250,575484,407745,1118057,436661,628385,584124,234873,740842,950520,860870,150709,587886,513084,807544,935374,2198444,1863841,665687,983388,98655,618683,1016769,5406530,561958,764525,628742,1136540,732291,838849,4459601,186129,3856590,2539892,1558517,516733,574219,1466541,1160988,3059771,1241183
548075,528222,4237780,1047061,566322,384137,3518044,538615,777355,924020,780424,469709,2018346,1688900,1084369,448295,266708,3350036,1508719,930438,99605,453173,1005023,4330373,934545,1251740,3206678,272595,412321,436431,1230018,2087670,6014860,349181,1103452,774700,602018,793509,821560,8099706,121048,3477237,2279777,1053153,780680,1129326,1594518,443763,858026,1215974
1124224,444217,1067970,241072,595893,292417,2172217,156672,1409737,1029668,1629985,269927,1527839,288704,318916,1262621,115712,1322533,452572,1248475,256622,183664,296726,1680396,1139567,3431419,1540810,510497,209203,190518,519227,1181101,2128214,260914,482411,898987,315426,983126,826681,3920374,319192,1481467,883787,4689343,2280608,503288,1438796,423831,886796,700007
612117,938861,3200824,900537,280096,218395,3000382,152658,1592654,1242577,1177773,976049,1513144,323727,666096,2608605,352625,387700,158480,567731,630566,1475885,578425,2116679,855224,1657307,2172852,788385,469386,336223,542584,996734,4697480,550443,273420,261637,1294237,706641,1464313,5018946,592735,1811874,1966631,338121,1221470,1489913,937251,445913,697932,526427
1732909,1169951,3787223,781905,631285,347388,2502168,534436,4121939,561359,1290100,675794,1705252,473482,738097,1092941,282180,869243,683211,1723013,371290,1274072,1064709,1531702,1472651,1487569,1468961,853603,391485,509538,909323,1325477,11179744,339141,670298,372056,852893,437865,1446631,5593126,692633,5327754,1895508,570384,1441641,1774872,1695685,1970367,815644,662635
1190993,1186795,3417844,721773,332857,202026,1780366,148285,2966335,1046142,1990713,167926,2076166,832777,325044,1001302,395975,2600566,220051,589038,460799,212777,654271,5708667,1109727,2891403,5078380,202991,622617,710458,450766,1112981,5779326,1042585,248862,710372,1562012,1900262,828160,6202464,126011,1235022,2105865,905445,2436471,1673333,994787,787444,246217,730204
1545465,784638,4542643,493251,75125,111963,1610573,302963,1249717,883554,2657425,489151,1592700,938712,462335,599489,98959,1469953,450380,431071,285268,926558,493639,1237446,931638,2717799,2673708,529440,337603,534517,506445,1536872,5631786,397027,398382,457237,510458,335274,1715665,7594815,338834,966298,2205612,616041,1630190,844563,1786506,741176,534919,923716
1385170,495204,1321052,743874,270989,62790,1307174,317543,2031879,584797,3293553,598507,930315,1234326,262455,989235,85933,1647073,454794,275324,144511,512387,397975,3553529,965723,1775947,1723575,118487,316613,422403,749466,566993,9131353,251535,131746,310402,393021,490616,917025,1713582,242010,1841734,895781,997834,278042,519707,960821,305677,723674,319916
730292,646540,1329803,691032,808270,316976,5467815,236824,1963555,616559,1714514,670559,2876819,538478,1531643,1342533,514005,443437,609035,635074,304591,691175,1665250,709804,1631675,1789372,478242,321830,598993,157461,592414,721522,6177214,653181,414675,697800,803320,756187,580122,9406079,670010,4056447,2151132,1595402,780053,1126919,3135237,1182884,1862421,1564224
2116395,226088,1258326,1942172,792420,413888,2920094,602601,1878696,1108923,1218968,864868,4800780,1065040,1301003,937492,929849,1646148,1077919,607018,178431,438541,623926,1948764,2144520,581067,4563594,746998,951691,410982,1330377,1278147,7011345,389744,833340,574065,713737,601318,542027,2800168,777601,1374468,994158,733978,1526189,967772,3071359,1419090,1106816,399378
792411,1120089,2609716,1088480,464388,610792,5057114,101166,2735451,520753,2990021,1541598,2854412,661185,1573371,394948,216183,1848973,684857,1216279,478115,797815,839710,2861841,2349237,2305794,2574326,660953,329445,1654173,2855565,1942594,4478857,672647,284893,481342,1152596,1789749,1160244,2820339,308043,6613985,1348017,1034507,2061995,793900,1780260,1721559,571944,697074
1207066,448590,845043,1012138,369112,85999,1903611,199026,1016217,729434,912019,394419,894510,323956,1107286,298458,157795,548175,387440,2063417,255688,726383,702928,1297969,731378,2520980,2590339,402344,700340,341235,372729,1074901,7555576,620402,381060,462765,840834,2122681,571451,4632110,264297,2811898,1155676,1221828,1727016,1707623,1193180,505352,524823,882142
681574,534746,1748213,659036,792200,120313,4744584,465058,2540809,675524,1595339,1141891,1199086,479500,359545,703557,186347,1342491,574278,1007536,466240,597545,282960,1071003,1205565,1026436,1302811,610567,134913,183110,250945,560686,2877560,385833,1011483,288682,1018525,585922,1756784,1206546,393778,1221453,1813992,519098,849480,883891,870240,416187,1892714,1043296
913923,572664,1813342,726670,1409016,86823,2375250,235847,1410780,1222239,1931674,883754,1420107,243585,1371028,874932,165039,1217619,444504,763386,271551,294666,1115267,947781,500016,2492696,964535,747545,305393,246846,400739,797086,4541927,329224,430989,513844,982027,1253744,829736,2547634,449206,1683903,1194408,872101,459354,729310,1898803,1169753,759901,535679
3922874,1541797,4303158,870799,210860,276133,758830,288349,3349529,809726,2284475,549279,2926681,1191731,721269,328532,390375,694267,757634,610400,593805,579800,1361109,4580790,1696523,2633663,4308652,531597,976022,281426,519389,495911,4964965,443121,1182469,887703,1037049,581461,2969067,3116967,600300,3688904,2835561,1206040,1995072,2235407,2612724,1150004,7182777,659906
2010509,550091,842472,446429,1024536,117911,851211,124069,1863076,2056142,1093521,1453419,1560518,654698,824686,515102,236421,1380303,659696,235510,550593,587263,731784,565726,610213,770864,3669350,353328,207611,489614,267745,1474296,7736400,1638197,890451,479692,1161134,747857,1202536,1984496,516557,1387363,895517,898324,988455,1191600,508777,274173,1633635,3912134
609441,432052,2011081,853456,465860,187060,4516341,83224,3211689,631946,1140342,1201573,1493135,195266,251188,1106503,645918,1347041,630447,849111,209117,434304,887493,1760521,1203279,1410525,1067776,146829,865186,226189,1386306,2329857,5582450,776833,972273,962043,1531369,823045,400649,3841862,801274,1525557,2141426,727391,1069026,364556,2136561,491910,859648,2935430
800570,459253,8649973,848290,246973,78861,1328240,315566,1891847,1847233,1244434,795793,6700796,683731,744837,215746,422482,432796,668736,394231,381739,1413478,701185,807228,867872,1906620,1301573,777431,1394033,183838,1117834,2336971,4752995,539320,1025983,493518,1071340,813135,835752,3723045,504061,1926132,2141282,484059,1473588,1756426,1853351,310654,640727,981575
1352353,403801,3999735,1868997,347215,181561,8231648,209301,494487,1002386,2141072,756626,1303062,699060,452826,564890,78818,575113,693648,516596,264346,835890,1263345,2633396,1211517,3963997,1219302,1154231,347565,636017,1039192,1279615,3756516,593707,707351,485201,1200078,5893431,1036027,7469209,439007,1963565,691173,559308,3976000,842564,1833221,379537,1240752,761943
851181,399388,7713305,1051147,309954,143235,1461848,225364,3385565,1307077,1850911,395737,1157811,1017633,1372135,1004381,215223,3323299,610276,516824,600029,2280710,1145531,2373713,583725,3195620,968839,564683,607277,206324,794557,1479053,2603867,2174048,1143872,755950,289524,768539,1155023,5874810,1054180,1299320,4995748,655454,733338,1456851,885516,872470,964258,1547209
2550541,293598,4681122,1490865,507388,148207,1476032,71340,1664075,2148456,1063562,207771,1738713,1006093,298125,1079118,118370,975377,1136480,413666,285277,1951008,1125759,2385975,859265,1782846,835372,231843,230778,221028,575047,1551398,4194847,282398,657095,413446,358832,964229,854956,2803343,193670,966292,1465323,893629,2656059,396110,609299,370473,515499,742489
2055845,264037,9680089,862090,750258,159084,677140,179540,2936872,430076,1590785,1005264,2311469,1713904,1424825,1259803,217271,1313781,569530,732979,167970,1468243,727592,1538518,864642,1403314,4673916,592173,154771,296424,1521131,1333156,3615704,396822,965149,257305,841811,870709,1806362,4336097,100633,6179485,1147837,409097,1554803,819379,3692204,826357,777357,747589
637263,560462,1406716,1161194,938188,323779,6022119,145165,1082407,1376713,453366,1607847,2115000,443284,495173,1511709,167662,1559183,359183,883331,727930,865618,1075130,2109735,1847473,1178550,2363616,311731,889218,321256,1543557,886115,6730550,381442,299314,460381,695020,1020370,641178,5556991,664320,2575802,1190544,1317604,3582930,2128610,644978,1282474,1898196,1503106
1171276,407125,2937839,457014,534285,146421,3886848,154706,2399281,966010,2185831,716841,694306,1136436,396168,357136,249097,1579672,311178,1584222,278999,682414,643823,1215313,1948287,1387302,2830210,400746,289007,190409,1625981,824755,13910728,1255812,539963,489101,408261,838632,1017930,6090833,430912,2249458,599542,1157148,1704159,1937162,618952,907002,672157,1041046
620530,1268866,1190222,1490795,778590,164795,1124256,103774,1134707,2163836,1125560,374045,2464847,350009,252579,759590,140104,817657,373699,547713,383881,356256,873077,681529,703761,2933388,1232393,246829,305733,281176,858762,650546,3632630,497214,978321,340410,1391821,734655,1005432,5672357,650439,2908838,1127475,617037,1543984,824611,877399,383146,540212,1264903
1085888,1448563,3445485,327078,429208,221334,963277,93798,1844736,1712412,2822122,865384,1118309,854737,371869,1211895,85886,1169723,410259,879547,169524,340267,225593,619602,1769844,4233662,3074167,632183,221677,346258,1016787,1128980,7539688,377451,541798,505281,1106268,587348,1929035,2734483,570722,3382765,1985232,225142,1214857,1266458,2916829,924859,1650552,550843
